2017/8/26 23:31,0.4610244988864139,0.5187125748502995,0.4097135740971356,0.04109422769608787,0.33189124134061676,0.3691608102521703,0.39573918657198215,0.6470588235294097,0.0,0.3461878996556812,3.641041823433748E-5,0.0
2017/8/26 23:01,0.46325167037861914,0.5194610778443114,0.4097135740971356,0.04173632500383909,0.33189124134061676,0.3249276560562217,0.39122014202711447,0.6470588235294097,0.0,0.3461878996556812,3.641041823433748E-5,0.0
2017/8/26 22:31,0.4654788418708239,0.5167165668662675,0.4097135740971356,0.04687310346585021,0.33189124134061676,0.2666391070690369,0.39767591994835383,0.6386554621848795,0.0,0.3461878996556812,2.427361215622499E-5,0.0
2017/8/26 22:01,0.4766146993318487,0.5147205588822356,0.4097135740971356,0.04623100615809877,0.33189124134061676,0.24245556014882189,0.39703034215623,0.6554621848739518,0.0,0.3462862764387605,6.0684030390562466E-5,0.0
2017/8/26 21:31,0.4788418708240535,0.5142215568862275,0.4072229140722286,0.04430471423484465,0.33189124134061676,0.2346010748243076,0.39122014202711447,0.6638655462184939,0.0,0.3462862764387605,4.854722431244998E-5,0.0
2017/8/26 21:01,0.4922048997772826,0.5117265469061876,0.4072229140722295,0.03981003308058498,0.33189124134061676,0.20359652749069865,0.38282763072950315,0.6302521008403373,0.0,0.34638465322183964,4.854722431244998E-5,0.0
2017/8/26 20:31,0.5077951002227165,0.5092315369261476,0.4047322540473216,0.04237842231159054,0.33189124134061676,0.16597767672591981,0.3892834086507425,0.6470588235294097,0.0,0.34638465322183964,4.854722431244998E-5,0.0
2017/8/26 20:01,0.5211581291759461,0.5062375249500999,0.4047322540473216,0.04045213038833642,0.33189124134061676,0.14944191814799512,0.39509360877985805,0.6218487394958071,0.0,0.34638465322183964,4.854722431244998E-5,0.0
2017/8/26 19:31,0.5322939866369708,0.5059880239520959,0.39809049398090474,0.04045213038833642,0.33189124134061676,0.1546093427035966,0.41833440929632026,0.5882352941176505,0.0,0.34638465322183964,3.641041823433748E-5,0.0
2017/8/26 19:01,0.55456570155902,0.504241516966068,0.3997509339975085,0.03981003308058498,0.33189124134061676,0.1357999173212071,0.44738540994189824,0.5882352941176505,0.0,0.3462862764387605,3.641041823433748E-5,0.0
