2017/9/07 9:12,0.0,0.21974886394747145,0.14329113924050602,0.5110995267275361,0.37035897122405037,0.9366462552991051,0.045751633986928275,0.4369747899159639,0.13986013986013987,0.12850464452674396,0.0
2017/9/07 9:42,0.021126760563380576,0.15928541913352212,0.11392405063291135,0.5735489865849197,0.587114064786202,0.9472444653791805,0.020697167755991418,0.48739495798319277,0.27622377622377625,0.12477688057798554,0.1015625
2017/9/07 10:12,0.03873239436619723,0.0,0.06430379746835421,0.5982000891602028,0.5491207071172085,0.9408855393311351,0.005446623093681993,0.48739495798319277,0.40909090909090906,0.08157367494384068,0.0
2017/9/07 10:42,0.024647887323943758,0.08971995036908595,0.07544303797468344,0.4650841352536741,0.30675985512056075,0.9248704663212436,0.030501089324618848,0.48739495798319277,0.18531468531468534,0.06581264039827575,0.0
2017/9/07 11:12,0.031690140845070866,0.06696489049286858,0.07240506329113866,0.40756489591134704,0.22441054496100457,0.926519076778144,0.033769063180828125,0.4957983193277349,0.3321678321678322,0.15144192823750832,0.0
2017/9/07 11:42,0.031690140845070866,0.07281619160389596,0.06835443037974724,0.5078127130508319,0.21064569826180554,0.9182760244936411,0.05664488017429226,0.4789915966386626,0.2517482517482518,0.13247525954708275,0.0
2017/9/07 12:12,0.031690140845070866,0.13718050382519661,0.06835443037974724,0.6212077848971341,0.2977894959290931,0.9234573716439002,0.049019607843137546,0.4621848739495783,0.12937062937062938,0.0980754052577257,0.0
2017/9/07 12:42,0.049295774647886766,0.22495002049060697,0.05721518987341747,0.6212077848971341,0.3357828535980867,0.9020254357041922,0.07298474945533785,0.4285714285714337,0.1048951048951049,0.17571489284196462,0.0
2017/9/07 13:12,0.06690140845070341,0.2392532009842292,0.06632911392405018,0.5373940361411715,0.49857671625871286,0.8535091851154027,0.12636165577342046,0.4285714285714337,0.017482517482517484,0.19667294031934915,0.0
2017/9/07 13:42,0.08098591549295762,0.23860305641633717,0.07443037974683518,0.5045258993741271,0.4508236679534978,0.7995760715967969,0.21132897603485845,0.4285714285714337,0.11538461538461539,0.250853014388926,0.0
2017/9/07 14:12,0.08802816901408474,0.22039900851536348,0.06734177215189845,0.5735489865849197,0.7760402291521472,0.7550635892604803,0.26470588235294146,0.41176470588236136,0.19230769230769232,0.35306903041709675,0.0
2017/9/07 14:42,0.1408450704225347,0.3146699708596928,0.08658227848101213,0.6113473438670208,0.28764808559459903,0.7197362223268958,0.3137254901960786,0.41176470588236136,0.2272727272727273,0.40482059377087004,0.0
2017/9/07 15:12,0.18661971830985902,0.3666815362910471,0.08759493670886093,0.6097039370286684,0.2606410946341469,0.6490814884597267,0.36601307189542504,0.38655462184874695,0.2272727272727273,0.3064294821200898,0.0
2017/9/07 15:42,0.23943661971831046,0.47525567912899874,0.10886075949367059,0.7378896704201406,0.31353677643140315,0.6613283089967029,0.37908496732026137,0.3781512605042048,0.1993006993006993,0.3041831097079716,0.0
2017/9/07 16:12,0.127464788732394,0.40360974774730846,0.10602531645569623,1.0,0.25769956994489723,0.602213848327838,0.3856209150326799,0.36974789915966266,0.09090909090909091,0.26768259364944447,0.0
