2017/8/29 13:46,31.05,3.6983333333333337,8.993333333333334,560.3333333333334,152.29999999999998,79.49,29.24,100.9,0.0,2.7,0.0
2017/8/29 14:16,30.916666666666668,3.8016666666666663,8.671666666666667,556.0,116.7,80.89,29.09,100.91,0.03,2.33,0.0
2017/8/29 14:46,30.86666666666667,4.096666666666667,8.531666666666666,553.3333333333334,144.63819525476467,80.37,28.75,100.92,0.01,3.24,0.0
2017/8/29 15:16,30.8,4.12,8.456666666666665,560.3333333333334,161.90486192143132,78.93,28.83,100.88,0.01,2.24,0.0
2017/8/29 15:46,30.766666666666666,3.89,8.26,559.6666666666666,103.36666666666667,78.35,28.74,100.95,0.01,1.92,0.0
2017/8/29 16:16,30.7,3.91,8.19,561.0,92.0,77.64,28.81,100.93,0.0,1.27,0.0
2017/8/30 8:56,28.916666666666668,4.085,8.061666666666666,565.0,152.421528588098,64.73,29.12,100.99,0.0,4.0,0.0
2017/8/30 9:26,29.183333333333334,4.0249999999999995,8.014999999999999,566.0,121.80000000000001,65.23,28.51,101.0,0.0,11.28,0.0
2017/8/30 9:56,29.25,3.8666666666666667,7.963333333333334,566.3333333333334,197.85972384286265,65.23,28.42,101.0,0.02,8.17,0.0
2017/8/30 10:26,29.233333333333334,3.8550000000000004,7.948333333333333,567.0,262.42639050952937,65.38,28.34,100.97,0.0,10.32,0.0
2017/8/30 10:56,29.28333333333333,3.8749999999999996,7.961666666666667,567.0,187.25,64.17,28.38,100.94,0.0,6.1,0.0
2017/8/30 11:26,29.26666666666667,3.8883333333333336,7.955000000000001,567.0,143.76666666666668,64.54,28.26,100.91,0.02,6.18,0.0
2017/8/30 11:56,29.283333333333335,3.735,7.9366666666666665,567.0,167.271528588098,63.54,28.32,100.89,0.04,6.2,0.0
2017/8/30 12:26,29.23333333333333,3.6950000000000003,7.921666666666667,567.0,159.88819525476467,63.6,28.42,100.87,0.0,5.23,0.0
2017/8/30 12:56,29.183333333333334,3.901666666666667,7.948333333333333,567.3333333333334,138.28333333333333,62.0,27.9,100.89,0.07,3.35,0.0
2017/8/30 13:26,29.116666666666664,3.778333333333333,7.925,568.3333333333334,165.75486192143134,61.92,27.84,100.86,0.0,4.35,0.0
2017/8/30 13:56,29.1,3.7249999999999996,7.92,569.0,133.95,62.08,27.88,100.84,0.0,3.51,0.0
2017/9/03 9:17,26.333333333333332,4.568532403371113,7.613333333333334,644.6666666666666,185.7381952547647,78.91,26.53,100.83,2.35,266.2,0.0
2017/9/03 9:47,26.400000000000002,4.548333333333333,7.575,636.3333333333334,188.50486192143134,78.81,26.9,100.83,1.84,374.56,0.0
2017/9/03 10:17,26.483333333333334,4.5633333333333335,7.601666666666667,704.0,189.771528588098,77.24,26.83,100.82,2.12,246.82,0.0
2017/9/03 10:47,26.5,4.588333333333334,7.658333333333334,598.3033478893741,144.65,75.62,26.71,100.81,2.86,241.23,0.0
2017/9/03 11:17,26.549999999999997,4.635000000000001,7.64,625.3333333333334,148.38333333333333,74.07,27.08,100.79,2.66,350.12,0.0
2017/9/03 11:47,26.566666666666663,4.710000000000001,7.579999999999999,682.0,179.28819525476464,71.95,27.25,100.79,2.53,292.58,0.0
2017/9/03 12:17,26.633333333333336,4.713333333333334,7.5633333333333335,699.3333333333334,210.79305717619604,75.57,26.79,100.76,2.11,306.33,0.0
2017/9/03 12:47,26.63333333333333,4.84,7.578333333333333,659.0,236.45972384286264,74.27,26.93,100.74,1.78,229.61,0.0
2017/9/03 13:17,26.599999999999998,4.883333333333334,7.583333333333333,611.3333333333334,228.9097238428627,74.24,26.39,100.68,2.12,241.84,0.0
2017/9/03 13:47,26.63333333333333,4.873333333333334,7.576666666666665,628.0,337.293057176196,72.95,26.85,100.67,2.1,198.16,0.0
2017/9/03 14:17,26.650000000000002,4.858333333333333,7.579999999999999,621.6666666666666,211.1048619214313,79.29,26.71,100.65,1.29,171.31,0.0
2017/9/03 14:47,26.7,4.8100000000000005,7.579999999999999,644.3333333333334,238.943057176196,80.9,26.54,100.64,1.73,225.66,0.0
2017/9/03 15:17,26.73333333333333,4.776666666666666,7.563333333333333,659.3333333333334,279.02639050952934,81.39,26.55,100.63,1.94,174.29,0.0
2017/9/03 15:47,26.7,4.998333333333334,7.593333333333334,642.6666666666666,458.40972384286266,79.08,26.04,100.64,2.13,95.55,0.0
2017/9/03 16:17,26.625000000000004,4.945,7.577500000000001,641.0,479.264585764294,79.81,25.87,100.64,2.12,76.64,0.0
2017/9/04 10:12,26.61666666666667,4.7266666666666675,7.736666666666667,617.3333333333334,579.7930571761959,73.24,28.93,100.66,2.1,594.56,0.0
2017/9/04 10:42,27.016666666666666,4.836666666666667,7.715,625.0,386.5694476857254,72.78,29.66,100.65,1.71,571.92,0.0
2017/9/04 11:12,27.099999999999998,4.931666666666667,7.668333333333334,623.0,334.714585764294,72.42,29.97,100.62,2.42,740.0,0.0
2017/9/04 11:42,27.083333333333332,4.94,7.653333333333332,619.6666666666666,277.44791909762733,72.73,30.0,100.6,2.4,585.57,0.0
2017/9/04 12:12,27.0,4.83,7.633333333333333,628.6666666666666,270.01458576429394,74.89,29.23,100.57,2.19,331.24,0.0
2017/9/04 12:42,26.950000000000003,4.740000000000001,7.626666666666666,708.9700145560408,316.36458576429396,78.1,28.19,100.56,1.75,120.94,0.0
2017/9/04 13:12,26.8,4.96,7.635000000000001,684.0,225.82639050952935,79.03,27.97,100.54,1.8,89.09,0.0
